Materiale;Nuovo Testo breve materiale;;Nuovo Testo breve materiale EN;;;;;;;;;;;;;;;;;;;;;;
5106305010-00;GRANO EI P. CONICA A2K M5x10-45H;32;GRUB SCREW HS CONICAL P. A2K M5x10-45H;38;;;;;;;;;;;;;;;;;;;;;
5106305012-00;GRANO EI P. CONICA A2K M5x12-45H;32;GRUB SCREW HS CONICAL P. A2K M5x12-45H;38;;;;;;;;;;;;;;;;;;;;;
5106305016-00;GRANO EI P. CONICA A2K M5x16-45H;32;GRUB SCREW HS CONICAL P. A2K M5x16-45H;38;;;;;;;;;;;;;;;;;;;;;
5106305005-00;GRANO EI P. CONICA A2K M5x5-45H;31;GRUB SCREW HS CONICAL P. A2K M5x5-45H;37;;;;;;;;;;;;;;;;;;;;;
5106305006-00;GRANO EI P. CONICA A2K M5x6-45H;31;GRUB SCREW HS CONICAL P. A2K M5x6-45H;37;;;;;;;;;;;;;;;;;;;;;
5106305008-00;GRANO EI P. CONICA A2K M5x8-45H;31;GRUB SCREW HS CONICAL P. A2K M5x8-45H;37;;;;;;;;;;;;;;;;;;;;;
5106306010-00;GRANO EI P. CONICA A2K M6x10-45H;32;GRUB SCREW HS CONICAL P. A2K M6x10-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306015-00;GRANO EI P. CONICA A2K M6x16-45H;32;GRUB SCREW HS CONICAL P. A2K M6x16-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306020-00;GRANO EI P. CONICA A2K M6x20-45H;32;GRUB SCREW HS CONICAL P. A2K M6x20-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306025-00;GRANO EI P. CONICA A2K M6x25-45H;32;GRUB SCREW HS CONICAL P. A2K M6x25-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306030-00;GRANO EI P. CONICA A2K M6x30-45H;32;GRUB SCREW HS CONICAL P. A2K M6x30-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306040-00;GRANO EI P. CONICA A2K M6x40-45H;32;GRUB SCREW HS CONICAL P. A2K M6x40-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306050-00;GRANO EI P. CONICA A2K M6x50-45H;32;GRUB SCREW HS CONICAL P. A2K M6x50-45H;38;;;;;;;;;;;;;;;;;;;;;
5106306008-00;GRANO EI P. CONICA A2K M6x8-45H;31;GRUB SCREW HS CONICAL P. A2K M6x8-45H;37;;;;;;;;;;;;;;;;;;;;;
5106308010-00;GRANO EI P. CONICA A2K M8x10-45H;32;GRUB SCREW HS CONICAL P. A2K M8x10-45H;38;;;;;;;;;;;;;;;;;;;;;
5106308015-00;GRANO EI P. CONICA A2K M8x16-45H;32;GRUB SCREW HS CONICAL P. A2K M8x16-45H;38;;;;;;;;;;;;;;;;;;;;;
5106308020-00;GRANO EI P. CONICA A2K M8x20-45H;32;GRUB SCREW HS CONICAL P. A2K M8x20-45H;38;;;;;;;;;;;;;;;;;;;;;
5106308025-00;GRANO EI P. CONICA A2K M8x25-45H;32;GRUB SCREW HS CONICAL P. A2K M8x25-45H;38;;;;;;;;;;;;;;;;;;;;;
5106308030-00;GRANO EI P. CONICA A2K M8x30-45H;32;GRUB SCREW HS CONICAL P. A2K M8x30-45H;38;;;;;;;;;;;;;;;;;;;;;
5106308008-00;GRANO EI P. CONICA A2K M8x8-45H;31;GRUB SCREW HS CONICAL P. A2K M8x8-45H;37;;;;;;;;;;;;;;;;;;;;;
5106608010-00;GRANO EI P. COPPA A2K M8x10-45H;31;GRUB SCREW HS CUP P. A2K M8x10-45H;34;;;;;;;;;;;;;;;;;;;;;
5103404005-00;GRANO EI P. PIANA A2 M4x5-21H;29;GRUB SCREW HS FLAT END A2 M4x5-21H;34;;;;;;;;;;;;;;;;;;;;;
5103405025-00;GRANO EI P. PIANA A2 M5x25-21H;30;GRUB SCREW HS FLAT END A2 M5x25-21H;35;;;;;;;;;;;;;;;;;;;;;
5103408010-00;GRANO EI P. PIANA A2 M8x10-21H;30;GRUB SCREW HS FLAT END A2 M8x10-21H;35;;;;;;;;;;;;;;;;;;;;;
5103408015-00;GRANO EI P. PIANA A2 M8x16-21H;30;GRUB SCREW HS FLAT END A2 M8x16-21H;35;;;;;;;;;;;;;;;;;;;;;
5103310041-00;GRANO EI P. PIANA A2K M10x1,25x40-45H;37;GRUB SCREW HSFH A2K M10x1,25x40-45H;35;;;;;;;;;;;;;;;;;;;;;
5103310010-00;GRANO EI P. PIANA A2K M10x10-45H;32;GRUB SCREW HS FLAT END A2K M10x10-45H;37;;;;;;;;;;;;;;;;;;;;;
5103310020-00;GRANO EI P. PIANA A2K M10x20-45H;32;GRUB SCREW HS FLAT END A2K M10x20-45H;37;;;;;;;;;;;;;;;;;;;;;
5103310040-00;GRANO EI P. PIANA A2K M10x40-45H;32;GRUB SCREW HS FLAT END A2K M10x40-45H;37;;;;;;;;;;;;;;;;;;;;;
5103310050-00;GRANO EI P. PIANA A2K M10x50-45H;32;GRUB SCREW HS FLAT END A2K M10x50-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312010-00;GRANO EI P. PIANA A2K M12x10-45H;32;GRUB SCREW HS FLAT END A2K M12x10-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312012-00;GRANO EI P. PIANA A2K M12x12-45H;32;GRUB SCREW HS FLAT END A2K M12x12-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312015-00;GRANO EI P. PIANA A2K M12x16-45H;32;GRUB SCREW HS FLAT END A2K M12x16-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312035-00;GRANO EI P. PIANA A2K M12x35-45H;32;GRUB SCREW HS FLAT END A2K M12x35-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312040-00;GRANO EI P. PIANA A2K M12x40-45H;32;GRUB SCREW HS FLAT END A2K M12x40-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312045-00;GRANO EI P. PIANA A2K M12x45-45H;32;GRUB SCREW HS FLAT END A2K M12x45-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312050-00;GRANO EI P. PIANA A2K M12x50-45H;32;GRUB SCREW HS FLAT END A2K M12x50-45H;37;;;;;;;;;;;;;;;;;;;;;
5103312060-00;GRANO EI P. PIANA A2K M12x60-45H;32;GRUB SCREW HS FLAT END A2K M12x60-45H;37;;;;;;;;;;;;;;;;;;;;;
5103316016-00;GRANO EI P. PIANA A2K M16x16-45H;32;GRUB SCREW HS FLAT END A2K M16x16-45H;37;;;;;;;;;;;;;;;;;;;;;
5103316030-00;GRANO EI P. PIANA A2K M16x30-45H;32;GRUB SCREW HS FLAT END A2K M16x30-45H;37;;;;;;;;;;;;;;;;;;;;;
5103316035-00;GRANO EI P. PIANA A2K M16x35-45H;32;GRUB SCREW HS FLAT END A2K M16x35-45H;37;;;;;;;;;;;;;;;;;;;;;
5103316040-00;GRANO EI P. PIANA A2K M16x40-45H;32;GRUB SCREW HS FLAT END A2K M16x40-45H;37;;;;;;;;;;;;;;;;;;;;;
5103316055-00;GRANO EI P. PIANA A2K M16x55-45H;32;GRUB SCREW HS FLAT END A2K M16x55-45H;37;;;;;;;;;;;;;;;;;;;;;
5103320045-00;GRANO EI P. PIANA A2K M20x45-45H;32;GRUB SCREW HS FLAT END A2K M20x45-45H;37;;;;;;;;;;;;;;;;;;;;;
5103303010-00;GRANO EI P. PIANA A2K M3x10-45H;31;GRUB SCREW HS FLAT END A2K M3x10-45H;36;;;;;;;;;;;;;;;;;;;;;
5103303005-00;GRANO EI P. PIANA A2K M3x5-45H;30;GRUB SCREW HS FLAT END A2K M3x5-45H;35;;;;;;;;;;;;;;;;;;;;;
5103304010-00;GRANO EI P. PIANA A2K M4x10-45H;31;GRUB SCREW HS FLAT END A2K M4x10-45H;36;;;;;;;;;;;;;;;;;;;;;
5103304020-00;GRANO EI P. PIANA A2K M4x20-45H;31;GRUB SCREW HS FLAT END A2K M4x20-45H;36;;;;;;;;;;;;;;;;;;;;;
5103304004-00;GRANO EI P. PIANA A2K M4x4-45H;30;GRUB SCREW HS FLAT END A2K M4x4-45H;35;;;;;;;;;;;;;;;;;;;;;
5103304005-00;GRANO EI P. PIANA A2K M4x5-45H;30;GRUB SCREW HS FLAT END A2K M4x5-45H;35;;;;;;;;;;;;;;;;;;;;;
5103305010-00;GRANO EI P. PIANA A2K M5x10-45H;31;GRUB SCREW HS FLAT END A2K M5x10-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305012-00;GRANO EI P. PIANA A2K M5x12-45H;31;GRUB SCREW HS FLAT END A2K M5x12-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305015-00;GRANO EI P. PIANA A2K M5x15-45H;31;GRUB SCREW HS FLAT END A2K M5x15-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305020-00;GRANO EI P. PIANA A2K M5x20-45H;31;GRUB SCREW HS FLAT END A2K M5x20-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305025-00;GRANO EI P. PIANA A2K M5x25-45H;31;GRUB SCREW HS FLAT END A2K M5x25-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305035-00;GRANO EI P. PIANA A2K M5x35-45H;31;GRUB SCREW HS FLAT END A2K M5x35-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305040-00;GRANO EI P. PIANA A2K M5x40-45H;31;GRUB SCREW HS FLAT END A2K M5x40-45H;36;;;;;;;;;;;;;;;;;;;;;
5103305008-00;GRANO EI P. PIANA A2K M5x8-45H;30;GRUB SCREW HS FLAT END A2K M5x8-45H;35;;;;;;;;;;;;;;;;;;;;;
5103306010-00;GRANO EI P. PIANA A2K M6x10-45H;31;GRUB SCREW HS FLAT END A2K M6x10-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306012-00;GRANO EI P. PIANA A2K M6x12-45H;31;GRUB SCREW HS FLAT END A2K M6x12-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306015-00;GRANO EI P. PIANA A2K M6x16-45H;31;GRUB SCREW HS FLAT END A2K M6x16-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306020-00;GRANO EI P. PIANA A2K M6x20-45H;31;GRUB SCREW HS FLAT END A2K M6x20-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306025-00;GRANO EI P. PIANA A2K M6x25-45H;31;GRUB SCREW HS FLAT END A2K M6x25-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306030-00;GRANO EI P. PIANA A2K M6x30-45H;31;GRUB SCREW HS FLAT END A2K M6x30-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306040-00;GRANO EI P. PIANA A2K M6x40-45H;31;GRUB SCREW HS FLAT END A2K M6x40-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306050-00;GRANO EI P. PIANA A2K M6x50-45H;31;GRUB SCREW HS FLAT END A2K M6x50-45H;36;;;;;;;;;;;;;;;;;;;;;
5103306006-00;GRANO EI P. PIANA A2K M6x6-45H;30;GRUB SCREW HS FLAT END A2K M6x6-45H;35;;;;;;;;;;;;;;;;;;;;;
5103306008-00;GRANO EI P. PIANA A2K M6x8-45H;30;GRUB SCREW HS FLAT END A2K M6x8-45H;35;;;;;;;;;;;;;;;;;;;;;
5103308010-00;GRANO EI P. PIANA A2K M8x10-45H;31;GRUB SCREW HS FLAT END A2K M8x10-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308015-00;GRANO EI P. PIANA A2K M8x16-45H;31;GRUB SCREW HS FLAT END A2K M8x16-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308011-00;GRANO EI P. PIANA A2K M8x1x10-45H;33;GRUB SCREW HS FLAT END A2K M8x1x10-45H;38;;;;;;;;;;;;;;;;;;;;;
5103308020-00;GRANO EI P. PIANA A2K M8x20-45H;31;GRUB SCREW HS FLAT END A2K M8x20-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308025-00;GRANO EI P. PIANA A2K M8x25-45H;31;GRUB SCREW HS FLAT END A2K M8x25-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308030-00;GRANO EI P. PIANA A2K M8x30-45H;31;GRUB SCREW HS FLAT END A2K M8x30-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308040-00;GRANO EI P. PIANA A2K M8x40-45H;31;GRUB SCREW HS FLAT END A2K M8x40-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308045-00;GRANO EI P. PIANA A2K M8x45-45H;31;GRUB SCREW HS FLAT END A2K M8x45-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308006-00;GRANO EI P. PIANA A2K M8x6-45H;30;GRUB SCREW HS FLAT END A2K M8x6-45H;35;;;;;;;;;;;;;;;;;;;;;
5103308060-00;GRANO EI P. PIANA A2K M8x60-45H;31;GRUB SCREW HS FLAT END A2K M8x60-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308070-00;GRANO EI P. PIANA A2K M8x70-45H;31;GRUB SCREW HS FLAT END A2K M8x70-45H;36;;;;;;;;;;;;;;;;;;;;;
5103308008-00;GRANO EI P. PIANA A2K M8x8-45H;30;GRUB SCREW HS FLAT END A2K M8x8-45H;35;;;;;;;;;;;;;;;;;;;;;
5103512016-00;GRANO EI P. PIANA CW508L M12x16;31;GRUB SCREW HS FLAT END CW508L M12x16;36;;;;;;;;;;;;;;;;;;;;;
5103508012-00;GRANO EI P. PIANA CW508L M8x12;30;GRUB SCREW HS FLAT END CW508L M8x12;35;;;;;;;;;;;;;;;;;;;;;
5194000002-00;GRILLO A CUORE A2K SWL 2t;25;ALLOY STEEL BOW SHACKLES A2K SWL 2t;35;;;;;;;;;;;;;;;;;;;;;
5194000003-00;GRILLO A CUORE A2K SWL 3,25t;28;ALLOY STEEL BOW SHACKLES A2K SWL 3,25t;38;;;;;;;;;;;;;;;;;;;;;
5194000001-00;GRILLO A CUORE A2K SWL 6,5t;27;ALLOY STEEL BOW SHACKLES A2K SWL 6,5t;37;;;;;;;;;;;;;;;;;;;;;
5193300001-00;GRILLO DIRITTO A2K SWL 0,25t;28;ALLOY STEEL DEE SHACKLE A2K SWL 0,25t;37;;;;;;;;;;;;;;;;;;;;;
5190000010-00;INSERTO FILET. CILIN. TC FTT/C A2K M10;38;CYLINDRICAL THD INSERT CH FTT/C A2K M10;39;;;;;;;;;;;;;;;;;;;;;
5190000003-00;INSERTO FILET. CILIN. TC FTT/C A2K M3;37;CYLINDRICAL THD INSERT CH FTT/C A2K M3;38;;;;;;;;;;;;;;;;;;;;;
5190000004-00;INSERTO FILET. CILIN. TC FTT/C A2K M4;37;CYLINDRICAL THD INSERT CH FTT/C A2K M4;38;;;;;;;;;;;;;;;;;;;;;
5190000005-00;INSERTO FILET. CILIN. TC FTT/C A2K M5;37;CYLINDRICAL THD INSERT CH FTT/C A2K M5;38;;;;;;;;;;;;;;;;;;;;;
5190000006-00;INSERTO FILET. CILIN. TC FTT/C A2K M6;37;CYLINDRICAL THD INSERT CH FTT/C A2K M6;38;;;;;;;;;;;;;;;;;;;;;
5190000013-00;INSERTO FILET. CILIN. TS FTS/C A2K M10;38;CYLINDRICAL THD INSERT CFH FTS/C A2K M10;40;;;;;;;;;;;;;;;;;;;;;
5190000011-00;INSERTO FILET. CILIN. TS FTS/C A2K M4;37;CYLINDRICAL THD INSERT CFH FTS/C A2K M4;39;;;;;;;;;;;;;;;;;;;;;
5190000009-00;INSERTO FILET. CILIN. TS FTS/C A2K M5;37;CYLINDRICAL THD INSERT CFH FTS/C A2K M5;39;;;;;;;;;;;;;;;;;;;;;
5190000007-00;INSERTO FILET. CILIN. TS FTS/C A2K M6;37;CYLINDRICAL THD INSERT CFH FTS/C A2K M6;39;;;;;;;;;;;;;;;;;;;;;
5190000008-00;INSERTO FILET. CILIN. TS FTS/C A2K M8;37;CYLINDRICAL THD INSERT CFH FTS/C A2K M8;39;;;;;;;;;;;;;;;;;;;;;
5190000012-00;INSERTO FILET. CILIN. TS FTT/C A2K M8;37;CYLINDRICAL THD INSERT CFH FTT/C A2K M8;39;;;;;;;;;;;;;;;;;;;;;
5190000028-00;INSERTO FILET. ESAG. TC FTTE/L A2K M10;38;HEXAGONAL THD INSERT CH FTTE/L A2K M10;38;;;;;;;;;;;;;;;;;;;;;
5190000029-00;INSERTO FILET. ESAG. TC FTTE/L A2K M12;38;HEXAGONAL THD INSERT CH FTTE/L A2K M12;38;;;;;;;;;;;;;;;;;;;;;
5190000024-00;INSERTO FILET. ESAG. TC FTTE/L A2K M4;37;HEXAGONAL THD INSERT CH FTTE/L A2K M4;37;;;;;;;;;;;;;;;;;;;;;
5190000025-00;INSERTO FILET. ESAG. TC FTTE/L A2K M5;37;HEXAGONAL THD INSERT CH FTTE/L A2K M5;37;;;;;;;;;;;;;;;;;;;;;
5190000026-00;INSERTO FILET. ESAG. TC FTTE/L A2K M6;37;HEXAGONAL THD INSERT CH FTTE/L A2K M6;37;;;;;;;;;;;;;;;;;;;;;
5190000027-00;INSERTO FILET. ESAG. TC FTTE/L A2K M8;37;HEXAGONAL THD INSERT CH FTTE/L A2K M8;37;;;;;;;;;;;;;;;;;;;;;
5190000022-00;INSERTO FILET. ESAG. TR ER/C A2K M10;36;HEXAGONAL THD INSERT RH ER/C A2K M10;36;;;;;;;;;;;;;;;;;;;;;
5190000030-00;INSERTO FILET. ESAG. TR ER/C A2K M12;36;HEXAGONAL THD INSERT RH ER/C A2K M12;36;;;;;;;;;;;;;;;;;;;;;
5190000020-00;INSERTO FILET. ESAG. TR ER/C A2K M4;35;HEXAGONAL THD INSERT RH ER/C A2K M4;35;;;;;;;;;;;;;;;;;;;;;
5190000018-00;INSERTO FILET. ESAG. TR ER/C A2K M5;35;HEXAGONAL THD INSERT RH ER/C A2K M5;35;;;;;;;;;;;;;;;;;;;;;
5190000015-00;INSERTO FILET. ESAG. TR ER/C A2K M8;35;HEXAGONAL THD INSERT RH ER/C A2K M8;35;;;;;;;;;;;;;;;;;;;;;
5190000023-00;INSERTO FILET. ESAG. TR ER/L A2K M10;36;HEXAGONAL THD INSERT RH ER/L A2K M10;36;;;;;;;;;;;;;;;;;;;;;
5190000021-00;INSERTO FILET. ESAG. TR ER/L A2K M4;35;HEXAGONAL THD INSERT RH ER/L A2K M4;35;;;;;;;;;;;;;;;;;;;;;
5190000019-00;INSERTO FILET. ESAG. TR ER/L A2K M5;35;HEXAGONAL THD INSERT RH ER/L A2K M5;35;;;;;;;;;;;;;;;;;;;;;
5190000014-00;INSERTO FILET. ESAG. TR ER/L A2K M6;35;HEXAGONAL THD INSERT RH ER/L A2K M6;35;;;;;;;;;;;;;;;;;;;;;
5190000016-00;INSERTO FILET. ESAG. TR ER/L A2K M6;35;HEXAGONAL THD INSERT RH ER/L A2K M6;35;;;;;;;;;;;;;;;;;;;;;
5190000017-00;INSERTO FILET. ESAG. TR ER/L A2K M8;35;HEXAGONAL THD INSERT RH ER/L A2K M8;35;;;;;;;;;;;;;;;;;;;;;
5101316042-00;LINGUETTA TIPO A C45C 18x11x100;31;FEATHER KEY SHAPE A C45C 18x11x100;34;;;;;;;;;;;;;;;;;;;;;
5101316041-00;LINGUETTA TIPO A C45C 18x11x50;30;FEATHER KEY SHAPE A C45C 18x11x50;33;;;;;;;;;;;;;;;;;;;;;
5159120020-00;LIVELLATORE A CUNEO SCF-220-NA;30;SQUARE WEDGE-SHAPED WASHER SCF-220-NA;37;;;;;;;;;;;;;;;;;;;;;
5173006791-00;MANIGLIA A PONTE PP NERA 196x27x57-M8;37;BAR HANDLE PP PLAIN 196x27x57-M8;32;;;;;;;;;;;;;;;;;;;;;
5173068593-00;MANIGLIA A PONTE PP NERA ROBOMEC;32;BAR HANDLE PP PLAIN ROBOMEC;27;;;;;;;;;;;;;;;;;;;;;
5193300002-00;MORSETTO PER FUNE MAX D3 A2K ;29;WIRE ROPE CLAMP MAX D3 A2K ;27;;;;;;;;;;;;;;;;;;;;;
5198150000-00;MORSETTO PER FUNE MAX D3/16 A2K ;32;WIRE ROPE CLAMP MAX D3/16 A2K ;30;;;;;;;;;;;;;;;;;;;;;
5193300004-00;MORSETTO PER FUNE MAX D5 A2K ;29;WIRE ROPE CLAMP MAX D5 A2K ;27;;;;;;;;;;;;;;;;;;;;;
5103606014-00;PERNO A SALDARE TY-PT RAMATO 4.8 M6x14;38;WELDING BOLT SHAPE PT COPPER 4.8 M6x14;38;;;;;;;;;;;;;;;;;;;;;
5103606015-00;PERNO A SALDARE TY-PT RAMATO 4.8 M6x16;38;WELDING BOLT SHAPE PT COPPER 4.8 M6x16;38;;;;;;;;;;;;;;;;;;;;;
5103606020-00;PERNO A SALDARE TY-PT RAMATO 4.8 M6x20;38;WELDING BOLT SHAPE PT COPPER 4.8 M6x20;38;;;;;;;;;;;;;;;;;;;;;
5180000000-00;PRESSORE SFERA SOSTIT. DA 5581033132-00;39;SPRING PLUNGER REPLACED 5581033132-00;37;;;;;;;;;;;;;;;;;;;;;
5130310100-00;PRIGIONIERO A2K M10x100-8.8 BM=2D;33;STUD A2K M10x100-8.8 BM=2D;26;;;;;;;;;;;;;;;;;;;;;
5130310030-00;PRIGIONIERO A2K M10x30-8.8;26;STUD A2K M10x30-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130310035-00;PRIGIONIERO A2K M10x35-8.8;26;STUD A2K M10x35-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130310040-00;PRIGIONIERO A2K M10x40-8.8;26;STUD A2K M10x40-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130310045-00;PRIGIONIERO A2K M10x45-8.8;26;STUD A2K M10x45-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130310065-00;PRIGIONIERO A2K M10x65-8.8;26;STUD A2K M10x65-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130310080-00;PRIGIONIERO A2K M10x80-8.8;26;STUD A2K M10x80-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130312100-00;PRIGIONIERO A2K M12x100-8.8;27;STUD A2K M12x100-8.8;20;;;;;;;;;;;;;;;;;;;;;
5130312055-00;PRIGIONIERO A2K M12x55-8.8;26;STUD A2K M12x55-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130312075-00;PRIGIONIERO A2K M12x75-8.8;26;STUD A2K M12x75-8.8;19;;;;;;;;;;;;;;;;;;;;;
5130308035-00;PRIGIONIERO A2K M8x35-8.8;25;PRIGIONIERO A2K M8x35-8.8;25;;;;;;;;;;;;;;;;;;;;;
5173066023-00;PROFILATO DI CHIUSURA NERO;26;BLACK CLOSING PROFILE;21;;;;;;;;;;;;;;;;;;;;;
5193300005-00;REDANCIA BF PER FUNE MAX D5 A2K ;32;LIGHT-DUTY ROPE THIMBLE MAX D5 A2K ;35;;;;;;;;;;;;;;;;;;;;;
5191120006-00;RIBATTINO 2X6 F NON FORNIBILE;29;RIVET 2X6 F NON FORNIBILE;25;;;;;;;;;;;;;;;;;;;;;
5191150008-00;RIBATTINO TSP AlMg3,5 D5x8;26;RIVET CFH AlMg3,5 D5x8;22;;;;;;;;;;;;;;;;;;;;;
5192103010-00;RIVETTO A MARTELLO MASCHIO FEMMINA;34;HAMMER RIVETS MALE FEMALE;25;;;;;;;;;;;;;;;;;;;;;
5190130006-00;RIVETTO A STRAPPO TCB A2 D3x6;29;TEARING RIVET FHBH A2 D3x6;26;;;;;;;;;;;;;;;;;;;;;
5190035007-00;RIVETTO A STRAPPO TCB AlMg2,5 D3,4x7;36;TEARING RIVET FHBH AlMg2,5 D3,4x7;33;;;;;;;;;;;;;;;;;;;;;
5190035009-00;RIVETTO A STRAPPO TCB AlMg2,5 D3,4x9;36;TEARING RIVET FHBH AlMg2,5 D3,4x9;33;;;;;;;;;;;;;;;;;;;;;
5190038020-00;RIVETTO A STRAPPO TCB AlMg2,5 D3,8x20;37;TEARING RIVET FHBH AlMg2,5 D3,8x20;34;;;;;;;;;;;;;;;;;;;;;
5190038012-00;RIVETTO A STRAPPO TCB AlMg2,5 D4x12;35;TEARING RIVET FHBH AlMg2,5 D4x12;32;;;;;;;;;;;;;;;;;;;;;
5190038016-00;RIVETTO A STRAPPO TCB AlMg2,5 D4x16;35;TEARING RIVET FHBH AlMg2,5 D4x16;32;;;;;;;;;;;;;;;;;;;;;
5190058010-00;RIVETTO A STRAPPO TCB AlMg2,5 D6x10;35;TEARING RIVET FHBH AlMg2,5 D6x10;32;;;;;;;;;;;;;;;;;;;;;
5191002005-00;RIVETTO AUTOF. A MARTELLO A2K D1,9x5;36;SELF-THREADING HAMMER RIVETS A2K D1,9x5;39;;;;;;;;;;;;;;;;;;;;;
5191002505-00;RIVETTO AUTOF. A MARTELLO A2K D2,5x5;36;SELF-THREADING HAMMER RIVETS A2K D2,5x5;39;;;;;;;;;;;;;;;;;;;;;
5191003008-00;RIVETTO AUTOF. A MARTELLO A2K D2,9x8;36;SELF-THREADING HAMMER RIVETS A2K D2,9x8;39;;;;;;;;;;;;;;;;;;;;;
5156200013-00;RONDELLA CONICA FORMA D C50 M12;31;CONICAL WASHER SHAPE D C50 M12;30;;;;;;;;;;;;;;;;;;;;;
5156200021-00;RONDELLA CONICA FORMA D C50 M20;31;CONICAL WASHER SHAPE D C50 M20;30;;;;;;;;;;;;;;;;;;;;;
5156200008-00;RONDELLA CONICA FORMA D C50 M8;30;CONICAL WASHER SHAPE D C50 M8;29;;;;;;;;;;;;;;;;;;;;;
5156200017-00;RONDELLA CONICA FORMA G C50 M16;31;CONICAL WASHER SHAPE G C50 M16;30;;;;;;;;;;;;;;;;;;;;;
5156210020-00;RONDELLA CONICA FORMA G C50 M20;31;CONICAL WASHER SHAPE G C50 M20;30;;;;;;;;;;;;;;;;;;;;;
5157102000-00;RONDELLA CURVA A2K M2;21;CURVED SPRING LOCK WASHERS A2K M2;33;;;;;;;;;;;;;;;;;;;;;
5152410000-00;RONDELLA DENTELL. EST. TY-A A2 M10;34;EXTERN. TOOTHED WASHER TY-A A2 M10;34;;;;;;;;;;;;;;;;;;;;;
5152408000-00;RONDELLA DENTELL. EST. TY-A A2 M8;33;EXTERN. TOOTHED WASHER TY-A A2 M8;33;;;;;;;;;;;;;;;;;;;;;
5152110000-00;RONDELLA DENTELL. EST. TY-A A2K M10;35;EXTERN. TOOTHED WASHER TY-A A2K M10;35;;;;;;;;;;;;;;;;;;;;;
5152103000-00;RONDELLA DENTELL. EST. TY-A A2K M3;34;EXTERN. TOOTHED WASHER TY-A A2K M3;34;;;;;;;;;;;;;;;;;;;;;
5152105000-00;RONDELLA DENTELL. EST. TY-A A2K M5;34;EXTERN. TOOTHED WASHER TY-A A2K M5;34;;;;;;;;;;;;;;;;;;;;;
5152115000-00;RONDELLA DENTELL. EST. TY-A A2K M5x10;37;EXTERN. TOOTHED WASHER TY-A A2K M5x10;37;;;;;;;;;;;;;;;;;;;;;
5152106000-00;RONDELLA DENTELL. EST. TY-A A2K M6;34;EXTERN. TOOTHED WASHER TY-A A2K M6;34;;;;;;;;;;;;;;;;;;;;;
5152116000-00;RONDELLA DENTELL. EST. TY-A A2K M6x11;37;EXTERN. TOOTHED WASHER TY-A A2K M6x11;37;;;;;;;;;;;;;;;;;;;;;
5152108000-00;RONDELLA DENTELL. EST. TY-A A2K M8;34;EXTERN. TOOTHED WASHER TY-A A2K M8;34;;;;;;;;;;;;;;;;;;;;;
5153010000-00;RONDELLA DENTELL. EST. TY-V M10;31;EXTERN. TOOTHED WASHER TY-V M10;31;;;;;;;;;;;;;;;;;;;;;
5153080000-00;RONDELLA DENTELL. EST. TY-V M8;30;EXTERN. TOOTHED WASHER TY-V M8;30;;;;;;;;;;;;;;;;;;;;;
5156250000-00;RONDELLA DI SICUREZZA A2K MB10;30;SAFETY WASHER A2K MB10;22;;;;;;;;;;;;;;;;;;;;;
5156255000-00;RONDELLA DI SICUREZZA A2K MB11;30;SAFETY WASHER A2K MB11;22;;;;;;;;;;;;;;;;;;;;;
