Materiale;Nuovo Testo breve materiale;;Nuovo Testo breve materiale EN;
5030001520-00;BOCCOLA PAP 1520 P10;20;BUSHER PAP 1520 P10;19
5030001610-00;BOCCOLA PAP 1610 P10;20;BUSHER PAP 1610 P10;19
5030001612-00;BOCCOLA PAP 1612 P10;20;BUSHER PAP 1612 P10;19
5030001615-00;BOCCOLA PAP 1615 P10;20;BUSHER PAP 1615 P10;19
5030001620-00;BOCCOLA PAP 1620 P10;20;BUSHER PAP 1620 P10;19
5030001625-00;BOCCOLA PAP 1625 P10;20;BUSHER PAP 1625 P10;19
5030001815-00;BOCCOLA PAP 1815 P10;20;BUSHER PAP 1815 P10;19
5030001820-00;BOCCOLA PAP 1820 P10;20;BUSHER PAP 1820 P10;19
5030001828-00;CUSCINETTO RULLI INCROC. THK SX 01 1828;39;CROSSED ROLLER BEARING THK SX 01 1828;37
5030001829-00;CUSCINETTO RULLI INCROC. THK RB 14016;37;CROSSED ROLLER BEARING THK RB 14016;35
5030002015-00;BOCCOLA PAP 2015 P10;20;BUSHER PAP 2015 P10;19
5030002020-00;CUSCINETTO RULLINI NK 20/20;27;NEEDLE ROLLER BEARING NK 20/20;30
5030002021-00;BOCCOLA PAP 2020 P10;20;BUSHER PAP 2020 P10;19
5030002025-00;BOCCOLA PAP 2025 P10;20;BUSHER PAP 2025 P10;19
5030002030-00;BOCCOLA PAP 2030 P10;20;BUSHER PAP 2030 P10;19
5030002203-00;ROTELLA A RULLI NA 2203.2RSX;28;SUPPORT ROLLER NA 2203.2RSX;27
5030002207-00;CUSCINETTO RULLI CILINDRICI NUP 2207 ECP;40;CYLINDRICAL ROLLER BEARING NUP 2207 ECP;39
5030002212-00;CUSCINETTO ORIENT. BS2-2212-2RS/VT143;37;SELF-ALIGNING BEARING BS2-2212-2RS/VT143;40
5030002220-00;BOCCOLA PAP 2220 P10;20;BUSHER PAP 2220 P10;19
5030002225-00;BOCCOLA MB 2225 DU BRONZO;25;BUSHER MB 2225 DU BRONZE;24
5030002430-00;BOCCOLA PAP 2430 P10;20;BUSHER PAP 2430 P10;19
5030002515-00;BOCCOLA PAP 2515 P10;20;BUSHER PAP 2515 P10;19
5030002520-00;BOCCOLA PAP 2520 P10;20;BUSHER PAP 2520 P10;19
5030002521-00;BOCCOLA MB 2520 DU BRONZO;25;BUSHER MB 2520 DU BRONZE;24
5030002525-00;BOCCOLA PAP 2525 P10;20;BUSHER PAP 2525 P10;19
5030002530-00;BOCCOLA PAP 2530 P10;20;BUSHER PAP 2530 P10;19
5030002542-00;GABBIA ASSIALE RULLINI AXK 2542;31;CAGE THRUST NEEDLE ROLLER AXK 2542;34
5030002543-00;RALLA CUSC. ASS. RULLINI AS 2542;32;WASHER N. ROLLER THR-BEARING AS 2542;36
5030002820-00;BOCCOLA PAP 2820 P10;20;BUSHER PAP 2820 P10;19
5030002830-00;BOCCOLA PAP 2830 P10;20;BUSHER PAP 2830 P10;19
5030003015-00;BOCCOLA PAP 3015 P10;20;BUSHER PAP 3015 P10;19
5030003020-00;BOCCOLA PAP 3020 P10;20;BUSHER PAP 3020 P10;19
5030003025-00;BOCCOLA PAP 3025 P10;20;BUSHER PAP 3025 P10;19
5030003030-00;BOCCOLA PAP 3030 P10;20;BUSHER PAP 3030 P10;19
5030003031-00;BOCCOLA MB 3030 DU BRONZO;25;BUSHER MB 3030 DU BRONZE;24
5030003040-00;BOCCOLA PAP 3040 P10;20;BUSHER PAP 3040 P10;19
5030003520-00;CUSCINETTO RULLINI BK 3520;26;NEEDLE ROLLER BEARING BK 3520;29
5030003530-00;BOCCOLA PAP 3530 P10;20;BUSHER PAP 3530 P10;19
5030003540-00;BOCCOLA PAP 3540 P10;20;BUSHER PAP 3540 P10;19
5030003550-00;BOCCOLA PAP 3550 P10;20;BUSHER PAP 3550 P10;19
5030003551-00;BOCCOLA PAP 3550 P20 ;21;BUSHER PAP 3550 P20 ;20
5030004020-00;BOCCOLA PAP 4020 P10;20;BUSHER PAP 4020 P10;19
5030004030-00;BOCCOLA MB 4030 DU BRONZO;25;BUSHER MB 4030 DU BRONZE;24
5030004040-00;BOCCOLA PAP 4040 P10;20;BUSHER PAP 4040 P10;19
5030004050-00;BOCCOLA PAP 4050 P10;20;BUSHER PAP 4050 P10;19
5030004530-00;BOCCOLA PAP 4530 P10;20;BUSHER PAP 4530 P10;19
5030004550-00;BOCCOLA PAP 4550 P10;20;BUSHER PAP 4550 P10;19
5030004906-00;CUSCINETTO RULLINI RNA 4906.2RS;31;NEEDLE ROLLER BEARING RNA 4906.2RS;34
5030004909-00;CUSCINETTO RULLINI RNA 4909;27;NEEDLE ROLLER BEARING RNA 4909;30
5030004919-00;CUSCINETTO RULLINI NA 4919;26;NEEDLE ROLLER BEARING NA 4919;29
5030005040-00;BOCCOLA PAP 5040 P10;20;BUSHER PAP 5040 P10;19
5030005060-00;BOCCOLA PAP 5060 P10;20;BUSHER PAP 5060 P10;19
5030006030-00;BOCCOLA PAP 6030 P10;20;BUSHER PAP 6030 P10;19
5030006070-00;BOCCOLA PAF 06070 P10;21;BUSHER PAF 06070 P10;20
5030006080-00;BOCCOLA PAF 06080 P10;21;BUSHER PAF 06080 P10;20
5030006190-00;RALLA CUSC. ASS. RULLINI AS 0619;32;WASHER N. ROLLER THR-BEARING AS 0619;36
5030006904-00;CUSCINETTO RULLINI NA 6904;26;NEEDLE ROLLER BEARING NA 6904;29
5030006911-00;CUSCINETTO RULLINI NA 6911;26;NEEDLE ROLLER BEARING NA 6911;29
5030006913-00;CUSCINETTO RULLINI RNA 6913;27;NEEDLE ROLLER BEARING RNA 6913;30
5030006932-00;CUSCINETTO RULLINI INA RNA 69/32;32;NEEDLE ROLLER BEARING INA RNA 69/32;35
5030007050-00;BOCCOLA PAP 7050 P10;20;BUSHER PAP 7050 P10;19
5030008055-00;BOCCOLA PAF 08055 P10;21;BUSHER PAF 08055 P10;20
5030008095-00;BOCCOLA PAF 08095 P10;21;BUSHER PAF 08095 P10;20
5030010012-00;RUOTA LAG BETA ART.12012 D125;29;WHEEL LAG BETA ART.12012 D125;29
5030010026-00;RUOTA LAG BETA ART.12026 D160;29;WHEEL LAG BETA ART.12026 D160;29
5030010060-00;BOCCOLA PAP 10060 P10;21;BUSHER PAP 10060 P10;20
5030010070-00;BOCCOLA PAF 10070 P10;21;BUSHER PAF 10070 P10;20
5030010090-00;BOCCOLA PAF 10090 P10;21;BUSHER PAF 10090 P10;20
5030010120-00;BOCCOLA PAF 10120 P10;21;BUSHER PAF 10120 P10;20
5030012015-00;GABBIA RULLINI K 12x15x13 TN;28;CAGE NEEDLE ROLLER K 12x15x13 TN;32
5030012026-00;RALLA CUSC. ASS. RULLINI AS 1226;32;WASHER N. ROLLER THR-BEARING AS 1226;36
5030012060-00;BOCCOLA PAP 12060 P10;21;BUSHER PAP 12060 P10;20
5030012090-00;BOCCOLA PAF 12090 P10;21;BUSHER PAF 12090 P10;20
5030012170-00;BOCCOLA PAF 12170 P10;21;BUSHER PAF 12170 P10;20
5030013458-00;RUOTA LAG DELTA ART.13058 D100;30;WHEEL LAG DELTA ART.13058 D100;30
5030015019-00;GABBIA RULLINI K 15x19x13;25;CAGE NEEDLE ROLLER K 15x19x13;29
5030015021-00;GABBIA RULLINI K 15x21x21;25;CAGE NEEDLE ROLLER K 15x21x21;29
5030015028-00;RALLA CUSC. ASS. RULLI-RULLINI LS 1528;38;WASHER C/N ROLLER THR-BEARING LS 1528;37
5030015060-00;BOCCOLA PAP 15060 P10;21;BUSHER PAP 15060 P10;20
5030015090-00;BOCCOLA PAF 15090 P10;21;BUSHER PAF 15090 P10;20
5030015120-00;BOCCOLA PAF 15120 P10;21;BUSHER PAF 15120 P10;20
5030015170-00;BOCCOLA PAF 15170 P10;21;BUSHER PAF 15170 P10;20
5030016120-00;BOCCOLA PAF 16120 P10;21;BUSHER PAF 16120 P10;20
5030018120-00;BOCCOLA PAF 18120 P10;21;BUSHER PAF 18120 P10;20
5030018170-00;BOCCOLA PAF 18170 P10;21;BUSHER PAF 18170 P10;20
5030018220-00;BOCCOLA PAF 18220 P10;21;BUSHER PAF 18220 P10;20
5030020114-00;BOCCOLA PAF 20115 P10;21;BUSHER PAF 20115 P10;20
5030020115-00;BOCCOLA PAF 20115 P11;21;BUSHER PAF 20115 P11;20
5030020165-00;BOCCOLA PAF 20165 P11;21;BUSHER PAF 20165 P11;20
5030020215-00;BOCCOLA PAF 20215 P10;21;BUSHER PAF 20215 P10;20
5030022000-00;PERNO FOLLE KR 22;17;CAM FOLLOWER KR 22;18
5030022207-00;CUSCINETTO ORIENT. RULLI 22207 EK;33;SPHERICAL ROLLER BEARING 22207 EK;33
5030022208-00;CUSCINETTO ORIENT. RULLI 22208 E;32;SPHERICAL ROLLER BEARING 22208 E;32
5030022210-00;CUSCINETTO ORIENT. RULLI 22210 E;32;SPHERICAL ROLLER BEARING 22210 E;32
5030022211-00;CUSCINETTO ORIENT. RULLI 22211 EJ/W33;37;SPHERICAL ROLLER BEARING 22211 EJ/W33;37
5030023028-00;CUSCINETTO ORIENT. RULLI 23028 CC/W33;37;SPHERICAL ROLLER BEARING 23028 CC/W33;37
5030023030-00;CUSCINETTO ORIENT. RULLI 23030 CC/W33;37;SPHERICAL ROLLER BEARING 23030 CC/W33;37
5030025115-00;BOCCOLA PAF 25115 P10;21;BUSHER PAF 25115 P10;20
5030025215-00;BOCCOLA PAF 25215 P10;21;BUSHER PAF 25215 P10;20
5030030160-00;BOCCOLA PAF 30160 P10;21;BUSHER PAF 30160 P10;20
5030030260-00;BOCCOLA PAF 30260 P10;21;BUSHER PAF 30260 P10;20
5030031003-00;RUOTA LAG QD ART.1003cc D150;28;WHEEL LAG QD ART.1003cc D150;28
5030031040-00;RUOTA CON SUPP.FISSI PESANTI Q+P50;34;WHEEL CON SUPP.FISSI PESANTI Q+P50;34
5030031050-00;RUOTA CON SUPP.GIREV.PESANTI Q+P50;34;WHEEL CON SUPP.GIREV.PESANTI Q+P50;34
5030031061-00;RUOTA LAG Q + P60 ART.1061 D130;31;WHEEL LAG Q + P60 ART.1061 D130;31
5030031100-00;SWIVEL CASTER FOR YLS-U - 100 MM;32;SWIVEL CASTER FOR YLS-U - 100 MM;32
5030031101-00;FIXED CASTER FOR YLS-U - 100 MM;31;FIXED CASTER FOR YLS-U - 100 MM;31
5030031130-00;RUOTA LAG Q + P60 D130;22;WHEEL LAG Q + P60 D130;22
5030031520-00;RULLO TRANSPALLET LAG ART.1520cc D80 ;37;TRANSPALLET ROLLER LAG ART.1520cc D80 ;38
5030031529-00;RULLO TRANSPALLET LAG ART.1529cc D70;36;TRANSPALLET ROLLER LAG ART.1529cc D70;37
5030031712-00;RULLO TRANSPALLET LAG ART.1712cc D85;36;TRANSPALLET ROLLER LAG ART.1712cc D85;37
5030032301-00;RUOTA LAG ZETA + M22 ART.24001 D80 ;35;WHEEL LAG ZETA + M22 ART.24001 D80 ;35
5030032302-00;RUOTA LAG ZETA + M22 + FR ART.24001 D80;39;WHEEL LAG ZETA + M22 + FR ART.24001 D80;39
5030032303-00;RUOTA LAG ZETA + M22 ART.24101 D80;34;WHEEL LAG ZETA + M22 ART.24101 D80;34
5030032305-00;RUOTA LAG ZETA + M22 ART.24005 D100;35;WHEEL LAG ZETA + M22 ART.24005 D100;35
5030032306-00;RUOTA LAG ZETA + M20 + FR ART.23105 D100;40;WHEEL LAG ZETA + M20 + FR ART.23105 D100;40
5030032307-00;RUOTA LAG ZETA + E70 ART.7405 D82;33;WHEEL LAG ZETA + E70 ART.7405 D82;33
5030032308-00;RUOTA LAG ZETA + M22 ART.24105 D100;35;WHEEL LAG ZETA + M22 ART.24105 D100;35
5030032309-00;RUOTA LAG ZETA + M22 ART.24116 D150;35;WHEEL LAG ZETA + M22 ART.24116 D150;35
5030032310-00;RUOTA LAG ZETA + P60 ART.23853 D100;35;WHEEL LAG ZETA + P60 ART.23853 D100;35
5030032782-00;RULLINO B3x27,8G2;17;NEEDLE ROLLER B3x27,8G2;23
5030035000-00;PERNO FOLLE NUKR 35 A.2RS;25;CAM FOLLOWER NUKR 35 A.2RS;26
5030035001-00;PERNO FOLLE NUKRE 35.2RS;24;CAM FOLLOWER NUKRE 35.2RS;25
5030035260-00;BOCCOLA PAF 35260 P10;21;BUSHER PAF 35260 P10;20
5030037305-00;RUOTA LAG ZETA + E70 ART.7305 D100;34;WHEEL LAG ZETA + E70 ART.7305 D100;34
5030037307-00;RUOTA LAG ZETA + E70 + FV ART.7305 D100;39;WHEEL LAG ZETA + E70 + FV ART.7305 D100;39
5030037355-00;RUOTA LAG ZETA + E70 ART.7355 D100;34;WHEEL LAG ZETA + E70 ART.7355 D100;34
5030040260-00;BOCCOLA PAF 40260 P10;21;BUSHER PAF 40260 P10;20
5030085100-00;BOCCOLA MB 85100 DU BRONZO;26;BUSHER MB 85100 DU BRONZE;25
5030100135-00;GABBIA ASSIALE RULLINI AXK 100135;33;CAGE THRUST NEEDLE ROLLER AXK 100135;36
5030100136-00;RALLA CUSC. ASS. RULLI-RULLINI LS 100135;40;WASHER C/N ROLLER THR-BEARING LS 100135;39
5030100137-00;RALLA CUSC. ASS. RULLINI AS 100135;34;WASHER N. ROLLER THR-BEARING AS 100135;38
5030100138-00;RALLA CUSC. ASS. RULLINI CP 1.5 100 135;39;WASHER N. ROLLER THR-BEARING CP1.5100135;40
5030112026-00;RALLA CUSC. ASS. RULLI-RULLINI LS 1226;38;WASHER C/N ROLLER THR-BEARING LS 1226;37
5030112120-00;BOCCOLA PAF 12120 P11;21;BUSHER PAF 12120 P11;20
5030120155-00;GABBIA ASSIALE RULLINI AXK 120155;33;CAGE THRUST NEEDLE ROLLER AXK 120155;36
5030120156-00;RALLA CUSC. ASS. RULLI-RULLINI LS 120155;40;WASHER C/N ROLLER THR-BEARING LS 120155;39
5030120157-00;RALLA CUSC. ASS. RULLINI AS 120155;34;WASHER N. ROLLER THR-BEARING AS 120155;38
5030120158-00;RALLA CUSC. ASS. RULLINI CP 1.5 120 155;39;WASHER N. ROLLER THR-BEARING CP1.5120155;40
5030122206-00;CUSCINETTO ORIENT. RULLI 22205/20 E;35;SPHERICAL ROLLER BEARING 22205/20 E;35
5030122207-00;CUSCINETTO ORIENT. RULLI 22207 E;32;SPHERICAL ROLLER BEARING 22207 E;32
5030140180-00;GABBIA ASSIALE RULLINI AXK 140180;33;CAGE THRUST NEEDLE ROLLER AXK 140180;36
5030140181-00;RALLA CUSC. ASS. RULLI-RULLINI LS 140180;40;WASHER C/N ROLLER THR-BEARING LS 140180;39
5030140182-00;RALLA CUSC. ASS. RULLINI AS 140180;34;WASHER N. ROLLER THR-BEARING AS 140180;38
5030141510-00;BOCCOLA PAP 1415 P10 USARE 5030001415-00;40;BUSHER PAP 1415 P10 REPL. 5030001415-00;39
5030142128-00;CUSCINETTO SFERA LINEARE KH14-PPN;33;LINEAR BALL BEARING KH14-PPN;28
5030142129-00;ALBERO METRICO W14X965/H6N;26;METRIC SHAFT W14X965/H6N;24
5030201010-00;BOCCOLA PAP 2010 P10;20;BUSHER PAP 2010 P10;19
5030202010-00;BOCCOLA PAP 2020 P10;20;BUSHER PAP 2020 P10;19
5030203245-00;CUSCINETTO SFERA LINEARE INA KN 2045 PP;39;LINEAR BALL BEARING INA KN 2045 PP;34
5030203645-00;CUSCINETTO SFERA LINEARE INA KBO 2045 PP;40;LINEAR BALL BEARING INA KBO 2045 PP;35
5030220022-00;PERNO FOLLE KR 22 PP;20;CAM FOLLOWER KR 22 PP;21
5030220023-00;PERNO FOLLE KR 22 PP;20;CAM FOLLOWER KR 22 PP;21
5030220100-00;BOCCOLA PAP 220100 P10;22;BUSHER PAP 220100 P10;21
5030220222-00;PERNO FOLLE KRE 22 PP;21;CAM FOLLOWER KRE 22 PP;22
5030220223-00;PERNO FOLLE KRE 22 PP;21;CAM FOLLOWER KRE 22 PP;22
5030231216-00;BOCCOLA BGL12C1816 BRONZO;25;BUSHER BGL12C1816 BRONZE;24
5030231230-00;BOCCOLA BGL12C1830 BRONZO;25;BUSHER BGL12C1830 BRONZE;24
5030254058-00;CUSCINETTO SFERA LINEARE INA KN 2558 PP;39;LINEAR BALL BEARING INA KN 2558 PP;34
5030254246-00;BUSSOLA SCORRIMENTO FSL 25x42x46;32;GUIDE BUSHING FSL 25x42x46;26
5030260001-00;BOCCOLA A STRISCIAMENTO IGUS;28;BUSHER IGUS;11
5030300001-00;INGRASSATORE INA NIP-A1;23;GREASE FITTING INA NIP-A1;25
5030300002-00;INGRASSATORE INA NIP-A2;23;GREASE FITTING INA NIP-A2;25
5030300015-00;ROTELLA A RULLI  NATV 15 PPXA;29;SUPPORT ROLLERS NATV 15 PPXA;28
5030300016-00;PERNO FOLLE KR 16 PP;20;CAM FOLLOWER KR 16 PP;21
5030300019-00;PERNO FOLLE KR 19 PP;20;CAM FOLLOWER KR 19 PP;21
5030300020-00;ROTELLA A RULLI NATV 20;23;SUPPORT ROLLER NATV 20;22
5030300030-00;PERNO FOLLE KR 30;17;CAM FOLLOWER KR 30;18
5030300032-00;ROTELLA A RULLI NATV 12;23;SUPPORT ROLLER NATV 12;22
5030300033-00;CUSCINETTO TRASP. MISUMI DR-30-B3-10.5;38;BEARING MISUMI DR-30-B3-10.5;28
5030300035-00;PERNO FOLLE KR 35 PP;20;CAM FOLLOWER KR 35 PP;21
5030300047-00;PERNO FOLLE KR 47;17;CAM FOLLOWER KR 47;18
5030300052-00;PERNO FOLLE KR 52;17;CAM FOLLOWER KR 52;18
5030300080-00;PERNO FOLLE KR 80 PP;20;CAM FOLLOWER KR 80 PP;21
5030300116-00;PERNO FOLLE KR 16;17;CAM FOLLOWER KR 16;18
5030300117-00;PERNO FOLLE KRV 16 PP;21;CAM FOLLOWER KRV 16 PP;22
5030300119-00;PERNO FOLLE KRV 19 PP;21;CAM FOLLOWER KRV 19 PP;22
5030300122-00;PERNO FOLLE KRV 22 PP;21;CAM FOLLOWER KRV 22 PP;22
5030300130-00;PERNO FOLLE KRV 30 PP.2RS;25;CAM FOLLOWER KRV 30 PP.2RS;26
5030300147-00;PERNO FOLLE NUKR 47 A;21;CAM FOLLOWER NUKR 47 A;22
5030300152-00;PERNO FOLLE KRV 52 PP;21;CAM FOLLOWER KRV 52 PP;22
5030300162-00;PERNO FOLLE KRV 62 PP;21;CAM FOLLOWER KRV 62 PP;22
5030300216-00;PERNO FOLLE KRE 16 PP.2RS;25;CAM FOLLOWER KRE 16 PP.2RS;26
5030300226-00;ROTELLA A RULLI NA 22/6.2RSX;28;SUPPORT ROLLER NA 22/6.2RSX;27
5030300228-00;ROTELLA A RULLI NA 22/8.2RS;27;SUPPORT ROLLER NA 22/8.2RS;26
5030300230-00;PERNO FOLLE KRE 30 PP;21;CAM FOLLOWER KRE 30 PP;22
5030300240-00;PERNO FOLLE NUKRE 40 A;22;CAM FOLLOWER NUKRE 40 A;23
5030300247-00;PERNO FOLLE NUKRE 47 A.2RS;26;CAM FOLLOWER NUKRE 47 A.2RS;27
5030300252-00;PERNO FOLLE KRE 52 PP;21;CAM FOLLOWER KRE 52 PP;22
5030300253-00;BUSSOLA ECC. BE20 PER NUKR 52.2SK;33;ECCENTRIC BUSHING. BE20 PER NUKR 52.2SK;39
5030300280-00;PERNO FOLLE NUKRE 80 A;22;CAM FOLLOWER NUKRE 80 A;23
5030302203-00;ROTELLA A RULLI NA 2203.2RS;27;SUPPORT ROLLER NA 2203.2RS;26
5030305207-00;ROTELLA A SFERA 305807 C-2Z;27;CAM ROLLER 305807 C-2Z;22
5030305301-00;ROTELLA SISTEMA LINEARE LFR 5301 KDD;36;TRACK ROLLER LFR 5301 KDD;25
5030305702-00;ROTELLA A SFERA 305702 C-2Z;27;CAM ROLLER 305702 C-2Z;22
5030325098-00;RULLINI NRB 2,5x9,8G2;21;NEEDLE ROLLER NRB 2,5x9,8G2;27
5030354017-00;ANELLO INTERNO IR 35x40x17;26;INNER RING IR 35x40x17;22
5030354030-00;ANELLO INTERNO IR 35x40x30;26;INNER RING IR 35x40x30;22
5030361200-00;ROTELLA A SFERA 361200 R;24;CAM ROLLER 361200 R;19
5030361204-00;ROTELLA A SFERA 361204 R;24;CAM ROLLER 361204 R;19
5030406280-00;CUSCINETTO SFERA LINEARE INA KBS40-PP;37;LINEAR BALL BEARING INA KBS40-PP;32
5030500001-00;ROTELLA A RULLI NATR 25;23;SUPPORT ROLLER NATR 25;22
5030500002-00;RULLO GUIDA FIANCHI DIRITTI PFVR 35;35;GUIDE ROLLER PFVR 35;20
5030607060-00;BOCCOLA LISCA BRONZO PSM 607060 A51;35;BUSHER BRONZE PSM 607060 A51;28
5030809025-00;ANELLO INTERNO IR 80x90x25;26;INNER RING IR 80x90x25;22
5030809030-00;ANELLO INTERNO IR 80x90x30;26;INNER RING IR 80x90x30;22
5031000000-00;CUSCINETTO RULLINI NK 42/30;27;NEEDLE ROLLER BEARING NK 42/30;30
5031002520-00;CUSCINETTO RULLINI HK 2520.2RS;30;NEEDLE ROLLER BEARING HK 2520.2RS;33
5031013125-00;ANELLO INTERNO LR 10x13x12,5;28;INNER RING LR 10x13x12,5;24
5032000000-00;CUSCINETTO RULLINI NA 4904;26;NEEDLE ROLLER BEARING NA 4904;29
5033000000-00;CUSCINETTO RULLINI K 5x8x8 TN;29;NEEDLE ROLLER BEARING K 5x8x8 TN;32
5034000000-00;CUSCINETTO RULLINI HK 1616;26;NEEDLE ROLLER BEARING HK 1616;29
5034000001-00;CUSCINETTO RULLINI HK 1010A;27;NEEDLE ROLLER BEARING HK 1010A;30
5035000000-00;CUSCINETTO RULLINI NK 12/16;27;NEEDLE ROLLER BEARING NK 12/16;30
5036000000-00;CUSCINETTO COMB. RULLINI-SFERA NKX 35;37;COMB. N-ROLLER/THRUST B-BEARING NKX 35;38
5037000000-00;CUSCINETTO RULLINI NK 42/20;27;NEEDLE ROLLER BEARING NK 42/20;30
5038000000-00;CUSCINETTO RULLINI HK 1210;26;NEEDLE ROLLER BEARING HK 1210;29
5039000000-00;CUSCINETTO RULLINI HK 1816;26;NEEDLE ROLLER BEARING HK 1816;29
5040000000-00;CUSCINETTO RULLINI HK 1614RS;28;NEEDLE ROLLER BEARING HK 1614RS;31
5040202520-00;ANELLO INTERNO IR 20x25x20;26;INNER RING IR 20x25x20;22
5040323730-00;ANELLO INTERNO IR 32x37x30;26;INNER RING IR 32x37x30;22
5040354022-00;ANELLO INTERNO USARE 9305194059-00;34;INNER RING USARE 9305194059-00;30
5041000000-00;ANELLO INTERNO IR 12x16x20;26;INNER RING IR 12x16x20;22
5042000000-00;CUSCINETTO COMB. RULLINI-SFERA NKX 50 Z;39;COMB. N-ROLLER/THRUST B-BEARING NKX 50 Z;40
5042000001-00;CUSCINETTO COMB. RULLINI-SFERA NKX 60;37;COMB. N-ROLLER/THRUST B-BEARING NKX 60;38
5042000020-00;CUSCINETTO COMB. RULLINI-SFERA NX 20 Z;38;COMB. N-ROLLER/THRUST B-BEARING NX 20 Z;39
5042005906-00;CUSCINETTO COMB. RULLINI-SFERA NKIB 5906;40;COMB. N-ROLLER/THR  B-BEARING NKIB 5906;39
5042005910-00;CUSCINETTO COMB. RULLINI-SFERA NKIB 5910;40;COMB. N-ROLLER/THR  B-BEARING NKIB 5910;39
5043000000-00;CUSCINETTO RULLINI NKI 35/20 TN;31;NEEDLE ROLLER BEARING NKI 35/20 TN;34
5043004020-00;CUSCINETTO RULLINI NK 40/20 TN;30;NEEDLE ROLLER BEARING NK 40/20 TN;33
5044000000-00;ANELLO INTERNO IR 30x35x20;26;INNER RING IR 30x35x20;22
5045000000-00;ANELLO INTERNO IR 45x50x25;26;INNER RING IR 45x50x25;22
5046000000-00;CUSCINETTO RULLINI HK 1212;26;NEEDLE ROLLER BEARING HK 1212;29
5046000509-00;CUSCINETTO RULLINI HK 0509;26;NEEDLE ROLLER BEARING HK 0509;29
5046001216-00;CUSCINETTO RULLINI HK 1216.2RS;30;NEEDLE ROLLER BEARING HK 1216.2RS;33
5047000000-00;CUSCINETTO RULLINI HK 3016;26;NEEDLE ROLLER BEARING HK 3016;29
5048000000-00;CUSCINETTO RULLINI HK 2518 RS;29;NEEDLE ROLLER BEARING HK 2518 RS;32
5048002020-00;CUSCINETTO RULLINI HK 2020.2RS;30;NEEDLE ROLLER BEARING HK 2020.2RS;33
5049000000-00;CUSCINETTO RULLINI HK 2220;26;NEEDLE ROLLER BEARING HK 2220;29
5050000000-00;ANELLO INTERNO IR 45x50x35;26;INNER RING IR 45x50x35;22
5050000001-00;ANELLO INTERNO IR 70x80x54;26;INNER RING IR 70x80x54;22
5050000002-00;ANELLO INTERNO IR 40x48x40;26;INNER RING IR 40x48x40;22
5050000003-00;ANELLO INTERNO IR 80x90x54;26;INNER RING IR 80x90x54;22
5050000004-00;ANELLO INTERNO IR 45x52x40;26;INNER RING IR 45x52x40;22
5050000005-00;ANELLO INTERNO IR 30x35x32;26;INNER RING IR 30x35x32;22
5050000006-00;ANELLO INTERNO IR 32x37x30;26;INNER RING IR 32x37x30;22
5050000007-00;ANELLO INTERNO IR 35x40x22;26;INNER RING IR 35x40x22;22
5050000008-00;ANELLO INTERNO IR 30x35x30;26;INNER RING IR 30x35x30;22
5050000009-00;ANELLO INTERNO IR 55x60x25;26;INNER RING IR 55x60x25;22
5050000010-00;ANELLO INTERNO IR 28x32x17;26;INNER RING IR 28x32x17;22
5050000011-00;ANELLO INTERNO IR 20x25x20;26;INNER RING IR 20x25x20;22
5050000012-00;ANELLO INTERNO IR 65x75x28;26;INNER RING IR 65x75x28;22
5050000013-00;ANELLO INTERNO IR 17x20x16,5;28;INNER RING IR 17x20x16,5;24
5050000014-00;ANELLO INTERNO LR 17x20x16,5;28;INNER RING LR 17x20x16,5;24
5050000015-00;ANELLO INTERNO IR 40x45x17;26;INNER RING IR 40x45x17;22
5050000016-00;ANELLO INTERNO IR 40x45x20;26;INNER RING IR 40x45x20;22
5050001215-00;ANELLO INTERNO IR 12x15x12,5;28;INNER RING IR 12x15x12,5;24
5050001331-00;GUARNIZIONE CAPSULA METALLO 1331-730-50;39;BOSCH SEAL 1331-730-50;22
5050008012-00;ANELLO INTERNO IR 8x12x10;25;INNER RING IR 8x12x10;21
5050010013-00;ANELLO INTERNO IR 10x13x12,5;28;INNER RING IR 10x13x12,5;24
5050035040-00;ANELLO INTERNO IR 35x40x40;26;INNER RING IR 35x40x40;22
5050121512-00;ANELLO INTERNO IR 12x15x12;26;INNER RING IR 12x15x12;22
5050121616-00;ANELLO INTERNO IR 12x16x16;26;INNER RING IR 12x16x16;22
5051000022-00;PERNO FOLLE KR 22 X;19;CAM FOLLOWER KR 22 X;20
5052000000-00;CUSCINETTO AX7/S687GRW;22;BEARING AX7/S687GRW;19
5053000000-00;BOCCOLA PORTASFERA SUSTAN T7130;31;BEARING,CAGE SUSTAN T7130;25
5053102200-00;SFERA PORTANTE BOSCH 0531-022-00;32;BALL TRANSFER UNIT BOSCH 0531-022-00;36
5053371200-00;SFERA PORTANTE BOSCH 0533-712-00;32;BALL TRANSFER UNIT BOSCH 0533-712-00;36
5053512210-00;SFERA PORTANTE BOSCH 0535-122-10;32;BALL TRANSFER UNIT BOSCH 0535-122-10;36
5053523010-00;SFERA PORTANTE BOSCH 0535-230-10;32;BALL TRANSFER UNIT BOSCH 0535-230-10;36
5053611510-00;SFERA PORTANTE BOSCH 0536-115-10;32;BALL TRANSFER UNIT BOSCH 0536-115-10;36
5053612210-00;SFERA PORTANTE BOSCH 0536-122-10;32;BALL TRANSFER UNIT BOSCH 0536-122-10;36
5060000000-00;UNITÀ CUSCINETTO SFERA FYJ 50 TF;32;BALL BEARING UNIT FYJ 50 TF;27
